algorithm,switch_type,alpha,beta,gamma,n_seeds,early_reward_auc_mean,early_reward_auc_ci95,early_accept_auc_mean,early_accept_auc_ci95,early_q_norm_mean,early_q_norm_ci95,early_reward_bar_abs_error_mean,early_reward_bar_abs_error_ci95,late_reward_mean,late_reward_ci95,late_accept_rate_mean,late_accept_rate_ci95,late_q_norm_mean,late_q_norm_ci95,late_reward_bar_abs_error_mean,late_reward_bar_abs_error_ci95,diverged_mean,diverged_ci95,selection_rule
differential_sarsa,down_shift,0.05,0.03,1.0,10,2.517261756480955,0.03179808665659277,0.5306618862659864,0.008858732579580269,23.544069023615087,0.2797713618676408,2.702601351054226,0.023502077556966514,2.586082404372727,0.01593489464768705,0.5286072942178203,0.004320703411448128,25.759321988238913,0.2489038632934234,2.626869444378553,0.015021373997194375,0.0,0.0,max early_reward_auc_mean within switch_type and algorithm
discounted_sarsa,down_shift,0.1,0.1,0.9,10,2.024801242594277,0.1256070670728469,0.49329549983131676,0.024096147899309694,480.68862541798023,9.033347063840253,2.120772817908933,0.07473586519109698,2.3335732265668687,0.02861026269633558,0.5040635597963389,0.008048769860265231,310.628974313838,15.737811338615332,2.331030068788103,0.02642826880774019,0.0,0.0,max early_reward_auc_mean within switch_type and algorithm
reward_centered_sarsa,down_shift,0.05,0.03,0.99,10,2.5491311280427316,0.04879898520426333,0.5274441290575311,0.013486541883297589,24.682045846390086,0.476265125687134,2.7133911399268653,0.04820040201469627,2.612744378792008,0.01785932204014755,0.5246450789768543,0.004092452920011265,27.411153787671168,0.37482451273448436,2.6483988145041972,0.02378985864839693,0.0,0.0,max early_reward_auc_mean within switch_type and algorithm
differential_sarsa,sign_shift,0.1,0.001,1.0,10,2.5730281229155656,0.04277797666928606,0.5010315351488522,0.008812456137539369,85.93703711445046,1.3454035902638177,7.288623240038028,0.02695329837952827,2.5840086481982913,0.012342839156132058,0.5149672504792996,0.0034218147174293967,159.89718213347064,1.0442817380812812,2.7604596534563273,0.015873364372622798,0.0,0.0,max early_reward_auc_mean within switch_type and algorithm
discounted_sarsa,sign_shift,0.1,0.01,0.9,10,2.5345428346985566,0.06046278267148769,0.5073786569172587,0.013660921882735426,88.35053005355017,1.9726802828206629,3.1573947649803937,0.047989483925236026,2.546094858209096,0.057094671905632756,0.510995195256027,0.01207890388839786,380.3219420205483,2.512543493379395,2.673248094890859,0.04438274532519481,0.0,0.0,max early_reward_auc_mean within switch_type and algorithm
reward_centered_sarsa,sign_shift,0.1,0.003,0.99,10,2.582561111703595,0.04063295572581227,0.5189381422112957,0.011603756292833327,59.90438039784507,1.1263423175948497,4.372879212469883,0.026927510030397173,2.5880667001633193,0.01641935897467628,0.5228236827423305,0.00595263634736268,56.46767663123488,0.7161540703457411,2.7054061922487262,0.02945152800220188,0.0,0.0,max early_reward_auc_mean within switch_type and algorithm
differential_sarsa,up_shift,0.1,0.01,1.0,10,2.557377663823308,0.0389300590175357,0.5220793633455246,0.007804976985026133,33.65392373654512,0.7645453302715337,2.872618823830655,0.03252751254284475,2.5920592500133885,0.018304894173497104,0.5211807988553626,0.004292360392727953,33.40350984324782,0.2943869406260656,2.706825464134231,0.008090438962316003,0.0,0.0,max early_reward_auc_mean within switch_type and algorithm
discounted_sarsa,up_shift,0.1,0.003,0.9,10,2.3777924466506946,0.04996325791161222,0.5426901871874389,0.013472605624094155,183.01449128526198,2.4530058463105253,3.2670807707811553,0.04540146533337204,2.4104453622173616,0.05082691266711584,0.5525848023997368,0.008419172187835841,434.49367521907345,2.8651814203252015,2.4831903996315914,0.05564811934171269,0.0,0.0,max early_reward_auc_mean within switch_type and algorithm
reward_centered_sarsa,up_shift,0.1,0.001,0.97,10,2.5795071498974615,0.06841238555619963,0.5212431485848734,0.00808641102681779,76.47877728968243,1.0096906165617046,4.998651332512791,0.038619550274427754,2.55374066665157,0.018075570694118335,0.5321059394501149,0.006222483859216107,95.73645165705432,0.38097833436076034,2.639283760714935,0.02529635695490494,0.0,0.0,max early_reward_auc_mean within switch_type and algorithm
