algorithm,switch_type,alpha,beta,gamma,n_seeds,early_reward_auc_mean,early_reward_auc_ci95,early_accept_auc_mean,early_accept_auc_ci95,early_q_norm_mean,early_q_norm_ci95,early_reward_bar_abs_error_mean,early_reward_bar_abs_error_ci95,late_reward_mean,late_reward_ci95,late_accept_rate_mean,late_accept_rate_ci95,late_q_norm_mean,late_q_norm_ci95,late_reward_bar_abs_error_mean,late_reward_bar_abs_error_ci95,diverged_mean,diverged_ci95
discounted_sarsa,up_shift,0.02,0.003,0.97,10,2.152039761345545,0.13240906148879886,0.5648865758176134,0.012773176132110596,94.29420482192424,4.755619158724926,3.1114033665128793,0.07131275310537341,2.204732836340332,0.12701053932069098,0.568954174393901,0.005488779174625178,262.02598345092184,7.050909518960521,2.251226939095131,0.13322703512668416,0.0,0.0
discounted_sarsa,up_shift,0.02,0.003,0.99,10,2.1838391722578683,0.07222938748141228,0.5556627873888749,0.011841019932784611,102.26757628757404,1.597557219984511,3.1392439370348533,0.0452470873189446,2.2455253852877872,0.053038627124320045,0.5612047311964753,0.011859463649585322,286.91143184795754,4.404394183811094,2.3303207924632696,0.07306081920287728,0.0,0.0
discounted_sarsa,up_shift,0.02,0.01,0.9,10,2.1457727783732983,0.10364202572375328,0.5449162224452315,0.012183936014669196,73.5095838861383,3.1613468319383724,2.5078775112811935,0.08977051949931687,2.184053452699433,0.11624627021949417,0.5556519268974426,0.009488564091732123,194.9315059518555,4.045861683334343,2.2621504695959214,0.11014850468890607,0.0,0.0
discounted_sarsa,up_shift,0.02,0.01,0.97,10,2.2032582709199344,0.07943746018059702,0.5629675808098319,0.014112875192007627,94.68112503935376,2.3581601075893506,2.5012927932031177,0.07028173899444233,2.2410966514537995,0.05564786652383686,0.563476507167166,0.01016752927971713,261.6500998665071,4.246116444649071,2.285549904258634,0.05604632024073514,0.0,0.0
discounted_sarsa,up_shift,0.02,0.01,0.99,10,2.1567982602414633,0.13857320510856863,0.5454508833131972,0.01258365470321944,96.70170071350233,4.407105721126197,2.5273199811988096,0.132660269929091,2.169227041961105,0.10980322946500247,0.5545615055845013,0.008971811459437222,275.9141312104715,7.7229238082023866,2.270037462065015,0.13999566714463826,0.0,0.0
discounted_sarsa,up_shift,0.02,0.03,0.9,10,2.190587314179294,0.15157553993754364,0.5407808821364253,0.016356445067325812,73.47503295956987,3.179442517834993,2.3625369324101047,0.1484106502923671,2.2134723130448437,0.11933026132418433,0.550469678298031,0.01412774948652193,195.20513843548443,3.5233243854028493,2.2778728485070503,0.1615422459821751,0.0,0.0
discounted_sarsa,up_shift,0.02,0.03,0.97,10,2.1705811489109648,0.10604761831753011,0.5580003991393584,0.008030936797664697,93.87501854024717,1.887281924644522,2.2851999149518236,0.09521214078446025,2.2235610149525598,0.053828464611097956,0.5606444153098463,0.008797293770924914,260.1415299963313,2.825166691500837,2.2501476537777894,0.06282296658349161,0.0,0.0
discounted_sarsa,up_shift,0.02,0.03,0.99,10,2.122380589980316,0.06813439908037183,0.561827206737839,0.015603698921097076,98.7130096644209,3.65180471241475,2.235920416139549,0.04493559583799918,2.1480775975313593,0.06431596647534903,0.5631429434881638,0.008255469224287262,282.1203412895087,7.497293949819949,2.1809841034536843,0.06859968942288378,0.0,0.0
discounted_sarsa,up_shift,0.02,0.1,0.9,10,2.1816425115857117,0.0743932495399269,0.5542855512551355,0.01925590746081972,73.75233693356975,1.9438562920248812,2.0974386576381634,0.05495021052882847,2.2113354232901097,0.087310527026278,0.5569893715211947,0.015548236587773009,195.6792966563258,2.9628247523621853,2.0944039905786194,0.07039864841431089,0.0,0.0
discounted_sarsa,up_shift,0.02,0.1,0.97,10,2.1449081032386133,0.05690384504968307,0.5576495374786701,0.012550877126540003,93.00654415844353,2.437337329984156,2.0741237215540607,0.05338543332239669,2.1858231638530294,0.055283785509290785,0.5645446484448294,0.00645479213797164,259.5806673582112,4.150204006766209,2.0624861322418764,0.06147874953314428,0.0,0.0
discounted_sarsa,up_shift,0.02,0.1,0.99,10,2.171838370611586,0.1119161999900729,0.5539570587530454,0.015123811899919858,99.85677241818728,5.5329612259144145,2.1442252775634345,0.09055598259797829,2.177887610308987,0.10786987522283031,0.5556793506542076,0.012917299425063254,281.79170416031394,10.906140496932064,2.1048698005353796,0.07914062960030302,0.0,0.0
discounted_sarsa,up_shift,0.05,0.001,0.9,10,2.223499566883903,0.07752607021035446,0.548532079055088,0.008925184713129445,125.56479872604184,2.291576558810107,4.938827220357702,0.03582346323274562,2.2546722135573467,0.06926242090471527,0.5525299723052568,0.006815082063417243,319.9352661990144,2.240590662308024,2.354664164326021,0.06360344386805744,0.0,0.0
discounted_sarsa,up_shift,0.05,0.001,0.97,10,2.1172039128491518,0.11593661727151879,0.5474830472740934,0.01367107285148211,181.34703206875622,8.360227661687292,4.880125155881091,0.026947951297687157,2.161403852877263,0.10626340335788965,0.5532899189293069,0.01149247888071551,501.48499416328406,11.995208406635225,2.237003773032103,0.11165995214054943,0.0,0.0
discounted_sarsa,up_shift,0.05,0.001,0.99,10,2.1488180923120064,0.08106679298676639,0.5524174791927453,0.013182194485674826,216.3093409873458,6.627921847132131,4.902436368454439,0.04883778975270468,2.192653972148876,0.09315156048586737,0.5599662015470652,0.00908090681552179,608.5022223322138,10.875143536640024,2.2530746631592016,0.10176441961691166,0.0,0.0
discounted_sarsa,up_shift,0.05,0.003,0.9,10,2.2885034436489073,0.13435841396077314,0.5405727559856318,0.009930695206159667,128.2019881303638,4.178030381456458,3.1995827822712943,0.07927428857604153,2.3333160517409324,0.11358960911825047,0.54555847729954,0.006996535516797347,323.9071695859287,5.3873693505695,2.4315598972580017,0.09396461093202549,0.0,0.0
discounted_sarsa,up_shift,0.05,0.003,0.97,10,2.199847398749822,0.12645038583753565,0.542116757487771,0.01827550248085735,184.52683447523114,7.4784043277698276,3.1572706210970574,0.08832237314800896,2.2159667040231903,0.1264881206315032,0.5433234846994358,0.017294102206503306,504.2212230463857,10.336659540750512,2.333729061524615,0.16066127955378406,0.0,0.0
discounted_sarsa,up_shift,0.05,0.003,0.99,10,2.077525324808259,0.11861440373753232,0.5555686207136793,0.011098138730429394,212.4861336161163,11.234359822900856,3.0666303165315694,0.06542434041629795,2.1402059656458094,0.11878618428814831,0.5629393555200436,0.011129323162163517,605.0049209005743,19.142766933874,2.199114620280105,0.12884138432417847,0.0,0.0
discounted_sarsa,up_shift,0.05,0.01,0.9,10,2.1386304674062453,0.06128478601100833,0.5544497434796724,0.012189912523752589,122.89964446136953,2.617611385294066,2.5016347132485106,0.0741713746800703,2.1769951153233666,0.07426200858055586,0.5627498373246185,0.009339955806089716,315.6355222468157,2.8571271349255913,2.259697394281475,0.10179162280977465,0.0,0.0
discounted_sarsa,up_shift,0.05,0.01,0.97,10,2.0469355608084023,0.1427865158074683,0.5495605044255891,0.0167479666662427,178.13252273812626,9.90795519952591,2.43169447108784,0.11577889170830319,2.0962602042392726,0.13344536816877303,0.5541211623593373,0.018973278410147523,499.3092855178641,17.14377652009162,2.2143518453764672,0.13530126031103787,0.0,0.0
discounted_sarsa,up_shift,0.05,0.01,0.99,10,2.169489213402128,0.07957198407668058,0.5524972605804137,0.014254765763064038,218.34357834456324,8.732973905813473,2.496583601449757,0.08198274210305502,2.2287655208567174,0.11299557867847698,0.5580623718389786,0.010551989760313792,611.849314094474,13.560854124561985,2.2868203828814035,0.11414849092440477,0.0,0.0
discounted_sarsa,up_shift,0.05,0.03,0.9,10,2.183364638879376,0.10395081244564286,0.54924389971507,0.018787839571216068,124.62464921832938,2.8943950958875595,2.343304587920465,0.1031219397461862,2.239054991101801,0.07640749957574396,0.5499170408235721,0.01532093540005035,318.9682568681797,3.899178676185577,2.325481469504295,0.09868063946284644,0.0,0.0
discounted_sarsa,up_shift,0.05,0.03,0.97,10,2.2217874693317174,0.09745697601444578,0.5539591840176618,0.013900241574402835,184.5411053718269,5.447624302629793,2.3592161193353327,0.09470198341944194,2.264980029368739,0.05563075812070697,0.5534367388973489,0.007169158312926601,507.1857168848493,5.147778333049257,2.334178595367494,0.07509894925613242,0.0,0.0
discounted_sarsa,up_shift,0.05,0.03,0.99,10,2.1694666964497094,0.08894399981904028,0.5498531906584729,0.015687419208888168,215.40495126451987,10.617782036300294,2.3050901381012205,0.07332712953149974,2.2141790554605607,0.093739065520573,0.5514091697157253,0.021253810636860646,605.4264085692585,21.198224888443086,2.269203964152191,0.07235116861779979,0.0,0.0
discounted_sarsa,up_shift,0.05,0.1,0.9,10,2.078200364259743,0.07087325723302117,0.561579905059608,0.012257150211501935,122.15773884770945,2.4928921894763088,2.0186727022588036,0.06164051262204137,2.119096197404306,0.06159536439765003,0.5625956457680403,0.008285252664017015,312.95023774524975,3.2836711034046018,2.0242299321417967,0.05553614404879758,0.0,0.0
discounted_sarsa,up_shift,0.05,0.1,0.97,10,2.209450691492901,0.09730888608591672,0.5477435735125707,0.011798155564773212,186.3350896052968,6.6096515115582575,2.170813635942531,0.10509926921374271,2.2658370590454844,0.08380177350808954,0.5536024757805675,0.010098308595676809,509.02648563845275,4.695744197293027,2.180939712687681,0.09871011590324623,0.0,0.0
discounted_sarsa,up_shift,0.05,0.1,0.99,10,2.1246423399897756,0.15898175135542428,0.5506731414392566,0.011280070892854403,212.56647797617802,12.27537961707184,2.042346003914117,0.13244697738449174,2.175254384341864,0.14078510975991074,0.554053186394804,0.009957144769594669,601.3921294623203,20.03836762579544,2.0629493275151325,0.12946399906044098,0.0,0.0
discounted_sarsa,up_shift,0.1,0.001,0.9,10,2.3449213178092854,0.03994669884788439,0.5413822035972647,0.007590504156396394,183.03098575981778,3.200225034656002,4.941620428133038,0.03014668724276221,2.410802068923188,0.04741442704610441,0.5505674169376139,0.00650738277656365,434.27403754239896,3.0834588177870614,2.461717829888643,0.04871241274471958,0.0,0.0
discounted_sarsa,up_shift,0.1,0.001,0.97,10,2.188614785639961,0.10629427669178786,0.554576355664665,0.01338267147622722,300.32918078510295,12.007314288806143,4.8967930379003315,0.041278531592854266,2.225278683103498,0.11077713702813966,0.5576523210690674,0.006199512949710566,806.7873195388064,14.802861512524954,2.2962683741488905,0.12906428847892096,0.0,0.0
discounted_sarsa,up_shift,0.1,0.001,0.99,10,2.1209505988833066,0.10807693888431806,0.5379134256220602,0.012640911473979373,365.80094406241255,15.688065011414908,4.903667105672595,0.035938789253982716,2.1780607015439992,0.10595846725101149,0.5451690916756438,0.015364489148407162,1037.4523101831576,24.870114279318816,2.2761725864914792,0.10297050188487164,0.0,0.0
discounted_sarsa,up_shift,0.1,0.003,0.9,10,2.3777924466506946,0.04996325791161222,0.5426901871874389,0.013472605624094155,183.01449128526198,2.4530058463105253,3.2670807707811553,0.04540146533337204,2.4104453622173616,0.05082691266711584,0.5525848023997368,0.008419172187835841,434.49367521907345,2.8651814203252015,2.4831903996315914,0.05564811934171269,0.0,0.0
discounted_sarsa,up_shift,0.1,0.003,0.97,10,2.271790332504258,0.09224378302263486,0.5485320646851866,0.01441221121271448,306.278854080966,8.278229531763902,3.1901559054096773,0.04143622068530622,2.292542560828918,0.07473090648618208,0.5549692207037349,0.013080132038727831,814.7159435680276,9.769482202443493,2.3762499883476207,0.09134679434523983,0.0,0.0
discounted_sarsa,up_shift,0.1,0.003,0.99,10,2.1878798212490467,0.055334658163059595,0.5394958774568572,0.020071017690820564,378.2327431358444,13.747157871951176,3.1543702141210654,0.042271700821960446,2.2393625654507843,0.04895286823202932,0.5457440837765073,0.01655996763950869,1050.6780909534011,29.638663805342073,2.385304105469449,0.07698872079655017,0.0,0.0
discounted_sarsa,up_shift,0.1,0.01,0.9,10,2.331208936065326,0.08817192796676912,0.5457877224103027,0.015554262857756223,181.42461346387276,2.2529230588460467,2.6408098321877023,0.10755536446083731,2.3487067367316667,0.07756454063010204,0.5565304385568424,0.008043323516515254,429.542468628341,6.3468398196680775,2.396201271776509,0.09060714402270399,0.0,0.0
discounted_sarsa,up_shift,0.1,0.01,0.97,10,2.2159951096876935,0.07760999111027363,0.5574194547204914,0.01205819651640714,303.28370147886835,6.7768351227967765,2.5359208161884457,0.07677106619689325,2.215786235400171,0.05250990217283697,0.559053322026152,0.009728391193098982,808.7577118542565,9.28568792777304,2.2887036572566952,0.06583968280714658,0.0,0.0
discounted_sarsa,up_shift,0.1,0.01,0.99,10,2.0942602669049375,0.11848288686135325,0.5541315039928041,0.009606643364215734,360.6765915288466,19.926112663346082,2.417770571730189,0.1145398291146277,2.1254498951196736,0.10844888372403601,0.5532349578795188,0.01182389456804653,1037.742729838214,29.310635302560026,2.186971700727468,0.12445936369015657,0.0,0.0
discounted_sarsa,up_shift,0.1,0.03,0.9,10,2.3461610901455963,0.06117233160807182,0.5403450582558083,0.01142851854606644,182.36321609363674,2.253982673288592,2.4633153587570127,0.04951631566294554,2.3859459635531914,0.047891246142902424,0.5528739012850777,0.007626401199876021,433.9907755991609,3.1166756495219192,2.394545274954013,0.05564553143292716,0.0,0.0
discounted_sarsa,up_shift,0.1,0.03,0.97,10,2.3024642947547003,0.08313864126659097,0.5449001204928291,0.007809158800640068,310.45230156117304,8.074349931347305,2.448554967855185,0.10173243990609235,2.3281173262172303,0.07715541539942719,0.5485861811009254,0.012027720353785241,816.4328922534685,11.346156041250744,2.385243530404507,0.10266562270196836,0.0,0.0
discounted_sarsa,up_shift,0.1,0.03,0.99,10,2.189155987064563,0.10347474616663171,0.5393383564503511,0.014888884398280618,373.6788157874256,18.506543351576653,2.3359894602704854,0.08151719712339621,2.2189743060578304,0.10250113045040313,0.5462967975655136,0.013918261704534179,1045.552518533136,26.815309536967526,2.2728860017245642,0.08572690796771286,0.0,0.0
discounted_sarsa,up_shift,0.1,0.1,0.9,10,2.3435990230022274,0.08910710149530207,0.5378720582922438,0.01653894122270316,180.78560622556785,3.038401845697026,2.2843665423695105,0.09733845960899418,2.390203034361007,0.08103560068294041,0.5501123893310755,0.012932956005382116,432.89988179866396,5.886903304236207,2.267508096902321,0.09192371873123213,0.0,0.0
discounted_sarsa,up_shift,0.1,0.1,0.97,10,2.1752058177383486,0.0841918564536718,0.54751848370061,0.014658969229638729,296.3644599899371,7.746078094983908,2.1322041940340037,0.08376882289480996,2.2433427744438945,0.06917394451082544,0.5550562362047293,0.010909766019401164,803.4721581168676,7.252889380587177,2.1462384578533547,0.08155092088934848,0.0,0.0
discounted_sarsa,up_shift,0.1,0.1,0.99,10,2.1598853366822808,0.11931940185188457,0.5443779661270942,0.015539091614276565,370.39226203868503,14.227620559526589,2.127329723743304,0.11287773196295534,2.224960232408076,0.06150145257266789,0.5500084781389953,0.010323564859948642,1043.6363582847366,28.387772715022223,2.1467130406651007,0.06674856199114203,0.0,0.0
reward_centered_sarsa,down_shift,0.02,0.001,0.9,10,2.3437335339104806,0.03733510805691474,0.5297736152361472,0.008771696957322193,24.094002225591264,1.3936169696452765,5.23997136896598,0.03695722903175765,2.5439189420991153,0.03642881235794729,0.5307187215097814,0.00565598373090192,26.429097994565023,1.3554400867649798,2.7553536136904873,0.032065518890715745,0.0,0.0
reward_centered_sarsa,down_shift,0.02,0.001,0.97,10,2.3231210572623544,0.051667327303108204,0.5326579630020404,0.01152648641591064,27.882161525302386,1.5609850072380493,5.216652093043043,0.06585220933356381,2.5548888519181707,0.02498058262417403,0.5271020558399839,0.005946674770680533,28.06980477517066,2.228088946997023,2.7792840692477947,0.022176720373925797,0.0,0.0
