algorithm,switch_type,alpha,beta,gamma,seed,early_reward_auc,early_accept_auc,early_q_norm,early_reward_bar_abs_error,late_reward,late_accept_rate,late_q_norm,late_reward_bar_abs_error,diverged,early_points,late_points
differential_sarsa,down_shift,0.05,0.003,1.0,9,2.4069493040282346,0.5394061414972086,30.131401449086386,3.7928549518077626,2.6044949560569965,0.5110471414396703,31.892070184113166,2.754172143807339,0.0,306,2703
differential_sarsa,down_shift,0.05,0.01,1.0,0,2.4757479816093872,0.526546484969802,26.729476586830394,2.958256433677708,2.5936910827875534,0.5203059609645775,28.768097108212427,2.686921454496875,0.0,306,2703
differential_sarsa,down_shift,0.05,0.01,1.0,1,2.4357035298928458,0.5095175338536653,25.99437206994651,3.0133770896008527,2.5999613270559054,0.5196877342021553,28.435899515032773,2.695137545137591,0.0,306,2703
differential_sarsa,down_shift,0.05,0.01,1.0,2,2.5310943384420312,0.54313727161387,25.86014951899734,3.020145853789151,2.5713537563428703,0.5178370490364992,28.39809136443832,2.6838680316853187,0.0,306,2703
differential_sarsa,down_shift,0.05,0.01,1.0,3,2.412497030574388,0.5001889162597675,26.654073390191297,3.036545152082501,2.6385831563692186,0.5324400545382867,27.909821993151343,2.69427424712017,0.0,306,2703
differential_sarsa,down_shift,0.05,0.01,1.0,4,2.404721465391411,0.5089417349822583,27.134422851700304,2.9274270447531827,2.5918527070301725,0.5251230744856028,28.487256899972582,2.6792966972244416,0.0,306,2703
differential_sarsa,down_shift,0.05,0.01,1.0,5,2.5026388231422967,0.525446174062936,26.513419318209426,3.0465317774128025,2.5933254866284745,0.5227007903309947,28.563384937285107,2.6938088889933907,0.0,306,2703
differential_sarsa,down_shift,0.05,0.01,1.0,6,2.549617505620239,0.5415241225609697,26.535077589081464,3.0150867230793366,2.5965381130582195,0.5340932522765766,29.025467068354246,2.6561837709166407,0.0,306,2703
differential_sarsa,down_shift,0.05,0.01,1.0,7,2.4803148414842475,0.5413773383166383,25.37898509109245,2.95094898937231,2.638290587646564,0.5339088507597213,27.525582294141866,2.6947320965851995,0.0,306,2703
differential_sarsa,down_shift,0.05,0.01,1.0,8,2.5367960391127236,0.5377970424584815,26.22209134443002,2.979146707693469,2.5632861994035165,0.5141634349758295,28.863373136118835,2.6882210569339082,0.0,306,2703
differential_sarsa,down_shift,0.05,0.01,1.0,9,2.501012708904265,0.5290429096945535,25.291459691701295,2.9747466994415106,2.612746873656874,0.5278928098796604,28.343563966389215,2.685573144364408,0.0,306,2703
differential_sarsa,down_shift,0.05,0.03,1.0,0,2.544958667366336,0.5432463043380585,23.50403788855255,2.673267253737183,2.5558914163007325,0.5221854368281923,25.254870894421153,2.604575873153408,0.0,306,2703
differential_sarsa,down_shift,0.05,0.03,1.0,1,2.4923536644265507,0.5124201859967181,22.951301241241673,2.7108126423907586,2.596612667771183,0.520060089851258,26.062923428838868,2.6441552678118443,0.0,306,2703
differential_sarsa,down_shift,0.05,0.03,1.0,2,2.5655639886758648,0.5453475579934873,23.31720649164336,2.745871137602491,2.5735134753852242,0.522415652233948,26.187639005380053,2.6304498193806785,0.0,306,2703
differential_sarsa,down_shift,0.05,0.03,1.0,3,2.422107305443043,0.5027825796495577,24.261715577331007,2.699115794520302,2.637709139184768,0.5349372168287821,25.683166611028735,2.6729598498639473,0.0,306,2703
differential_sarsa,down_shift,0.05,0.03,1.0,4,2.4510132791334196,0.5222087771609345,23.736170488734654,2.6142847200966925,2.574760876845361,0.5328433823352646,25.060232614309992,2.5974413935418554,0.0,306,2703
differential_sarsa,down_shift,0.05,0.03,1.0,5,2.5181384213989726,0.5293982450921271,23.64347954658172,2.725873418071516,2.577939928120407,0.5297772413984112,25.953722177059667,2.6223197715585447,0.0,306,2703
differential_sarsa,down_shift,0.05,0.03,1.0,6,2.5551902135014983,0.5439978115195818,23.36941443215169,2.6909417602568255,2.5868694511325825,0.5346701183108499,25.749989136010548,2.618265326135311,0.0,306,2703
differential_sarsa,down_shift,0.05,0.03,1.0,7,2.4936681737977033,0.5366476918535149,24.02497854368011,2.736393579843127,2.6178684206125316,0.5314737762224585,25.719369587991135,2.651930728941625,0.0,306,2703
differential_sarsa,down_shift,0.05,0.03,1.0,8,2.5630347273168788,0.5317480625521772,23.817121352679887,2.7043680899112457,2.5562400005201105,0.5193615845360959,26.351966861999284,2.6273723158075346,0.0,306,2703
differential_sarsa,down_shift,0.05,0.03,1.0,9,2.5665891237492846,0.5388216465037058,22.81526467355419,2.725085114112114,2.5834186678543696,0.5383484436329429,25.569339565349715,2.5992240975907843,0.0,306,2703
differential_sarsa,down_shift,0.05,0.1,1.0,0,2.5118270640826794,0.5410843353703345,20.920652446318226,2.4161164669776136,2.553711290392653,0.5288572077775945,22.671903388104038,2.4553440125029593,0.0,306,2703
differential_sarsa,down_shift,0.05,0.1,1.0,1,2.50768285329451,0.5149259961234527,20.873215746312322,2.4899272195716082,2.566395312302525,0.5334833733309882,22.530868575406263,2.4668366706207046,0.0,306,2703
differential_sarsa,down_shift,0.05,0.1,1.0,2,2.608159086835937,0.5506071457004218,20.927532357180745,2.4779105169725404,2.5558127796087895,0.5293892177147576,22.752173018920594,2.448111579798194,0.0,306,2703
differential_sarsa,down_shift,0.05,0.1,1.0,3,2.417407393927332,0.5163887417999845,21.230674086632167,2.412567287202031,2.6361048139823375,0.5435066233062236,22.56998005564317,2.478289791363845,0.0,306,2703
differential_sarsa,down_shift,0.05,0.1,1.0,4,2.4440708909515183,0.5192223985236936,20.895684618273844,2.4446025269702822,2.5794101078348595,0.536003424886592,22.056821436385942,2.461261566703094,0.0,306,2703
differential_sarsa,down_shift,0.05,0.1,1.0,5,2.4679145965961116,0.5315601506092344,20.21465782563276,2.403978102834368,2.5893370551049335,0.5378747606257547,22.254595253272484,2.4587026386230404,0.0,306,2703
differential_sarsa,down_shift,0.05,0.1,1.0,6,2.552572149637168,0.5399368548447117,20.657273385686405,2.456664405742493,2.582394610486434,0.5376888890726542,22.559070930577754,2.451188900780959,0.0,306,2703
differential_sarsa,down_shift,0.05,0.1,1.0,7,2.525331371713739,0.5316927157996024,21.309248173238704,2.5101462633730334,2.6023140869264414,0.5393273834551858,22.53798066777589,2.466448696060665,0.0,306,2703
differential_sarsa,down_shift,0.05,0.1,1.0,8,2.5477639624874393,0.5474907279132838,20.939563009699658,2.3807896864843623,2.533172022419487,0.5295964061935493,22.338785352259233,2.437762400961363,0.0,306,2703
differential_sarsa,down_shift,0.05,0.1,1.0,9,2.4919577544475415,0.5474611483392889,20.594844919894637,2.4471624160169068,2.5883942736888663,0.5387871889190972,22.599740437388743,2.4653354790971505,0.0,306,2703
differential_sarsa,down_shift,0.1,0.001,1.0,0,2.1582510786207973,0.49046833241329124,107.3606792330736,5.429003458672089,2.515926661743397,0.4866583858579428,58.3207532140243,2.876087923594717,0.0,306,2703
differential_sarsa,down_shift,0.1,0.001,1.0,1,2.1844758351676776,0.47808126520144656,105.38975948694122,5.458230187844959,2.5310516707429227,0.47958783410708555,58.8832761087483,2.928052656413287,0.0,306,2703
differential_sarsa,down_shift,0.1,0.001,1.0,2,2.222718842607197,0.5052684533390234,106.4844506854478,5.3858868789759535,2.5398493692093527,0.47784338281384553,62.621855131277016,2.9383904892045805,0.0,306,2703
differential_sarsa,down_shift,0.1,0.001,1.0,3,2.1299088052030077,0.48612377809603524,104.02276448972471,5.468234412702966,2.5748298732261605,0.5021296423075409,55.324960632945974,2.8863828961256415,0.0,306,2703
differential_sarsa,down_shift,0.1,0.001,1.0,4,2.061868683717523,0.4749714136492015,99.71215078291716,5.329766365216243,2.5491677751892636,0.49051669860419844,59.34688952591151,2.890996336962063,0.0,306,2703
differential_sarsa,down_shift,0.1,0.001,1.0,5,2.1751400801671195,0.49574636743210987,102.30553603992924,5.418504815368641,2.5551591544917485,0.4865830140843948,62.144299198155565,2.9094631174713066,0.0,306,2703
differential_sarsa,down_shift,0.1,0.001,1.0,6,2.278686492943121,0.5165699707996073,101.13667773182573,5.36412585694047,2.551140881674059,0.490564913797106,59.19563107070002,2.8940511432822125,0.0,306,2703
differential_sarsa,down_shift,0.1,0.001,1.0,7,2.2093419558557996,0.48613466961546253,109.1871546249553,5.462983953243413,2.5505517151220665,0.4735806005258656,64.72087625103093,2.969828047786136,0.0,306,2703
differential_sarsa,down_shift,0.1,0.001,1.0,8,2.290129517367634,0.48834695807866674,111.0408352670509,5.409304129230576,2.51101112171089,0.47924227745426795,62.38696662064069,2.9116177392652522,0.0,306,2703
differential_sarsa,down_shift,0.1,0.001,1.0,9,2.2308687288477778,0.4826959551368644,107.75465400033845,5.3724334322690375,2.558249114947692,0.49137945860745563,57.76422043206492,2.900454743761612,0.0,306,2703
differential_sarsa,down_shift,0.1,0.003,1.0,0,2.385426996876064,0.5082699897289276,42.20261376109276,3.863453321306796,2.5638123780454447,0.49293592775731887,41.01265355383656,2.7806789383240127,0.0,306,2703
differential_sarsa,down_shift,0.1,0.003,1.0,1,2.349807291426275,0.49504512292040725,40.007642803428375,3.860571748257241,2.5666747658530573,0.5030202937687842,36.52287910340167,2.7689391183933436,0.0,306,2703
differential_sarsa,down_shift,0.1,0.003,1.0,2,2.419023485706329,0.5142969259740899,45.598427237463135,3.9361928714846237,2.5919019245969075,0.49735400896855103,43.21903447032564,2.779500622962773,0.0,306,2703
differential_sarsa,down_shift,0.1,0.003,1.0,3,2.2842231565253166,0.4910553132630333,41.82847999641276,3.9150966771235893,2.657154487064407,0.5101924494979557,36.73286768888726,2.7876475331251465,0.0,306,2703
differential_sarsa,down_shift,0.1,0.003,1.0,4,2.2804140975865637,0.49480416861746634,42.840920837711224,3.7945964528120233,2.5968967695619956,0.50416659777356,39.4857264796893,2.768329244635361,0.0,306,2703
differential_sarsa,down_shift,0.1,0.003,1.0,5,2.323200606849777,0.5059246036882549,43.45798126395293,3.923178983354818,2.598595866190961,0.5039059383309679,40.42634223910569,2.7795815597703477,0.0,306,2703
differential_sarsa,down_shift,0.1,0.003,1.0,6,2.4180299709680506,0.5090131323794294,43.94127210345132,3.858766387704846,2.5991777108426195,0.4988194391219328,43.85861362860565,2.7828266034494376,0.0,306,2703
differential_sarsa,down_shift,0.1,0.003,1.0,7,2.3748133323467338,0.5144047886652193,42.921863752394366,3.926104613269102,2.6465743016203676,0.5073143174739334,39.8082524799414,2.8055738227019225,0.0,306,2703
differential_sarsa,down_shift,0.1,0.003,1.0,8,2.409900093172879,0.5223998548663285,41.38761423595458,3.8675981290695702,2.576396409564574,0.49883417020827225,40.145467114642756,2.762921790622164,0.0,306,2703
differential_sarsa,down_shift,0.1,0.003,1.0,9,2.3555842389217565,0.5209321542551821,39.7457014184781,3.828400751384075,2.6249992788228993,0.5136844959955851,38.16441719760781,2.7611462008059124,0.0,306,2703
differential_sarsa,down_shift,0.1,0.01,1.0,0,2.4217908200495493,0.5076015338424825,32.96491312928247,3.0027767466413366,2.596634354463328,0.5093237408747178,34.31493861242051,2.728477572459682,0.0,306,2703
differential_sarsa,down_shift,0.1,0.01,1.0,1,2.479471186553463,0.49025962726920236,34.40609410821827,3.1092406944263584,2.591792323063301,0.5005536376083539,36.111256626075196,2.759406808601553,0.0,306,2703
differential_sarsa,down_shift,0.1,0.01,1.0,2,2.533126403582218,0.536940292066615,31.618285035233775,3.0869004157299202,2.613924925606162,0.5095521612255915,34.18660822946993,2.7625998509048255,0.0,306,2703
differential_sarsa,down_shift,0.1,0.01,1.0,3,2.374725430784184,0.4852486412236762,34.617039733949326,3.05869347634472,2.64901290944085,0.5114838150536586,34.891393948148654,2.7936417181710937,0.0,306,2703
differential_sarsa,down_shift,0.1,0.01,1.0,4,2.4034404004075016,0.5055205002754446,32.48177177213122,2.9511017113218885,2.624665431978376,0.5105360254888451,34.101100967467055,2.740300169662016,0.0,306,2703
differential_sarsa,down_shift,0.1,0.01,1.0,5,2.499918746956951,0.5172604272642789,32.6993386509208,3.0856535419178357,2.60376514517397,0.5088093566587757,35.169916440754335,2.7347449334961644,0.0,306,2703
differential_sarsa,down_shift,0.1,0.01,1.0,6,2.5372096820297805,0.5354777018226332,31.364382633891154,3.0216699684887303,2.6302308359738293,0.5188180356031942,33.29829460351897,2.7171497260247355,0.0,306,2703
differential_sarsa,down_shift,0.1,0.01,1.0,7,2.4667140379334676,0.519139602947216,30.068016637468418,3.044008873125854,2.635537878438181,0.5232755336988004,31.558596060639616,2.7272893131823133,0.0,306,2703
differential_sarsa,down_shift,0.1,0.01,1.0,8,2.5657918614352293,0.5209695526487761,32.54960069497827,3.093710407138293,2.5761807324464123,0.5063472737135086,34.184135080110636,2.729689863134225,0.0,306,2703
differential_sarsa,down_shift,0.1,0.01,1.0,9,2.506312462344041,0.5173807024987476,28.909812823341966,3.0316562912076677,2.6032200544410222,0.5199470415221448,32.872542577541005,2.7078707970806613,0.0,306,2703
differential_sarsa,down_shift,0.1,0.03,1.0,0,2.5118119018620915,0.537321268320664,28.327083094491357,2.6474936885539218,2.570396331075941,0.5142600226108589,30.540677160578785,2.6541763207776152,0.0,306,2703
